stock,momentum,quality,growth,vol,value,ln_mktcap,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0
S194,-5.632803739014547e-05,-0.0017412400678793092,0.00021251037511019048,0.0005527357967006504,0.0006663345871355542,0.001232173655999752,0.0002421552720514139,0.0007843093783896399,-0.0003295624924976732,0.0002104121353034539,-0.000738376784470128,-0.00020612472216136897,-0.0002857825449638846,0.022954137509974156,-0.001482390981873431,0.0005513045223703418
S195,0.0007043312536157339,0.00018499493844797543,0.00016628639821459262,-0.002028072309383864,-0.0008440863107021532,0.0003754402832588504,-0.00048346946229360074,0.0010817649154990735,-0.0010998358303353996,0.009597045382024445,0.0008548294852434553,0.001252840508908522,-0.0004306045116791356,-0.000871072672958262,-0.0020970000315252866,-0.0012349618982376016
S196,0.002407373475364066,-0.0009017056558188058,-0.00046298859966861506,0.0010617037008369102,0.0010320858023215773,-0.0036355523777644,0.0005427374922903337,-0.0016916067264862728,0.0010705195183542023,-0.00018564742691474446,-0.0025115069306846575,-0.0008628447067497552,-7.09476085063807e-05,0.024872411300395525,0.003437779853923441,-8.332515947870062e-05
S197,0.001032080463937105,-0.0011162530512892242,-0.00020450023587177056,-0.0019516230520322563,0.0018021543786274014,-0.002136414400555359,-0.0006021018462888303,-0.0005883931625801626,-0.0013432662678473984,0.009059373919515203,0.0009667274499746198,0.0017788240562322095,0.000557125179941208,0.00015257264993765699,-0.0005410874745918927,-0.002010100256695772
S198,0.00092700916584657,-2.1429331233085557e-05,0.00045387268480921305,-0.0016078423749180503,-0.002086987822804078,-0.00024220913885654994,-0.00014860607652614693,0.0013769687373202562,0.008889393037383517,0.0006431747727359387,0.0005464362126788772,0.0003723374322428094,-0.0011373716500252718,-0.00010365748771905064,-0.0016737497227696685,-0.0010534928562457896
S199,-0.0016465711638558296,0.00020739770248706245,-5.134734533992501e-05,0.0014899029903639278,0.0005214648856663796,-0.0008549086122058043,0.00024706207172410906,-0.0012201237109418163,0.0010996092401524588,0.007727100025322578,0.0007652722203664118,-0.0010013387452440384,0.000625659147578674,0.00021241239215500656,0.0020513966049195325,0.0006660893813654736
S200,-0.003646489383024156,0.000518758198289135,-0.0005862525824851055,0.0033828624388392366,0.001630322049845355,-0.0019058476897345106,0.0005295553003233408,-0.002980391979817707,0.0022611953888715414,-0.0025428503077126784,0.001673247088738,0.007783080976987879,0.001655935806611972,0.00037824501546066176,0.004847111615637948,0.0014651767435846688
S201,0.0009520394281785795,-8.029149375256717e-05,-0.008846300437720113,0.000203356795361106,0.0019613678474357282,0.0010591389156468936,0.0004366800899938656,-0.0006287991836752768,0.006518511430075048,-4.6138631670726506e-05,0.00034651735433759753,0.0024269621074722867,0.0011580154589700378,-0.0008691944778252126,0.0015956460284901083,-0.0008855483022151335
S202,0.0003631463647262945,-0.000697095048121839,-0.00024042107591046557,0.0006731834216749347,-0.0008006017116456614,0.0015493529660381088,0.00042322622301513887,0.0011182351671502665,7.317121893771119e-05,0.00039746499281466207,0.019658170868479298,-0.000594920239556228,-0.0007698236876478872,0.0005336789251423398,-0.0010261309792098704,0.0008176923462769714
S203,0.00030603960148230507,0.0006487195795796597,1.8109122831648955e-05,0.000997876897684387,-0.0003253159107536121,0.0007587364318386572,0.0002870569263346565,-7.037368194156863e-05,0.0005624671753283565,0.00011750977254508971,0.01943259429462623,-0.0007332650570954999,-0.00011841042300834894,0.0001933413649172881,0.0007651853721361037,0.00103981859302499
S204,0.003706601927788529,-0.0005623817462050099,-0.0005708832812966234,-0.004203409173042608,-0.00016273639227643418,-0.0012433771718622115,-0.0008605460175884067,0.0012559600688260932,-0.0025679558244650637,0.001850729550773428,-9.112749830447286e-05,0.012800564521136681,-0.0006919306266986181,-0.0002931669948955949,-0.002874164229770416,-0.0030752069818575888
S205,-0.0005731615921764836,-0.001500056999135477,5.0496733636288965e-05,-0.0008263667831318927,0.0017497766915129422,-0.00024390612719866879,-0.0003695078216804156,-6.434291621719023e-05,-0.0010701319095965099,0.008724606673801111,0.0012731422526461855,0.001075712816685678,0.0005690083463045098,-0.0001146248401320581,-0.0013367549625826571,-0.0008940717023260675
S206,0.0028095950608795937,-0.00026403834232210135,-2.9154382820962158e-05,-0.00328694740812738,-0.00037963164532376574,-0.0019854518153487695,-0.0006784495907842967,0.0006097992959119994,-0.0015434354527303553,0.010044918981114726,0.00023100044371836558,0.0020674467203234455,-0.0005597847463088717,-1.6880907412973718e-05,-0.0015436786261443488,-0.0025986074672436337
S207,-0.004670350397420866,0.0014174998830287244,0.0022973946079644257,0.003412371438484277,-0.010617711954344763,0.00070123264167596,0.0018717897705924004,0.0031620359014732937,0.005798347617621344,-0.0019799849827867814,0.002962436869157848,0.0034232011766683196,-0.004097568779827957,0.0009015000343330073,0.0007774859771631744,0.00256273361461297
S208,0.002153855528349082,0.00020359678227361015,-0.00036766916942014213,-0.0010019644262690551,-0.0019833848920031228,-2.266305583281493e-05,0.00013940994837351037,0.0012320984934235616,0.008970358340380109,0.0009966402792806086,-0.0012268871550625352,0.00014905632319486633,-0.0012630112289833836,0.0004305829215463677,-0.0008357114294230484,-0.0005119687213174201
S209,-0.003124678454515275,-0.0003269410143878004,-0.00016802145363286193,0.004593352594768526,0.0018206989876813598,-0.0011413119642476773,0.000971949285797819,-0.002683563698093216,0.002720444731602493,0.006512864779884441,-0.00018886145224040178,-0.002923327497068526,0.0012711089856898416,0.0014539857083201854,0.004822975946445444,0.002575898279127256
S210,0.0014774927221858033,-0.00045322169116346865,-0.00900462165846835,0.0013069114002470688,0.0032301115593687253,0.00013240628424534583,0.0006990018514529738,-0.001689970067682726,0.007002377242897291,-0.00029029067423697193,-0.001004051039800659,0.0019199934197933414,0.001564542521289319,0.00014408874374126124,0.003307124144655619,-0.0003336249326928919
S211,0.0014224927711946906,-6.103621630642838e-05,-0.0004020616188643658,-0.002556451818001216,-0.00017350371672402478,-0.000931597609702999,-0.0006022586795775653,0.0005396302261349815,-0.0014358125726102488,0.0007566980662453249,0.0009242914751889913,0.011619246431586135,-0.00019372920854251197,-0.000580199228646832,-0.0015105671496744395,-0.0019949620846097405
S212,0.0024071471510279173,0.0008185313367740332,-0.0009352685784715805,-0.004484969441692802,-0.00075685413168274,-0.0013448552204556592,-0.0010953590285069461,0.0008659965383848572,-0.002414893116090319,0.0013403304780043024,0.0016787184551356137,0.012979947070772019,-0.0002718637784454892,-0.0015303967466070226,-0.002274191085370254,-0.0033627575406397093
S213,0.001645092956722076,-0.0003410786039597756,-0.001016512963097933,0.001056164379998178,0.00114312949814939,4.916550921636308e-05,0.0003903547985421973,-0.0005391853194651924,-9.532565567608354e-06,0.00037363143205402713,-0.0026155897007115155,-0.0002333154911095429,0.013458440871666233,0.0010871289663484012,0.0012463073760634444,0.0007794832063477304
S214,-0.0005046561412481275,-0.00090797294891881,0.0008781761871038062,-0.0016346211219571292,0.0012486761342944514,-0.0022728266822698035,-0.0006367460896079407,-0.0006665988129023299,-0.0006296152261215587,-0.00039236739099676575,0.0022567817554688696,0.0011464705493521286,0.013926166811263114,-0.00014689729471351433,-0.0004719021780111844,-0.0018088601085934706
S215,0.0010524041137809589,-1.560382340888447e-05,-0.0007481747079881694,0.002009831802823098,0.0008882599926276455,0.0004163835307603016,0.0006124059516827365,-0.0007184815309147823,0.0006723616127578217,7.987644280810642e-05,0.01792634997161007,-0.0010191504176865153,0.00013679242871791726,0.0011847032357853325,0.0019137341796473392,0.0015748850904138197
S216,0.0005044043776592154,0.0002940045409410534,0.0003454553350402781,-0.0015954096311850362,-0.0007371865928328407,-0.0018051218512434447,-0.00037735832925212546,-3.813641615091546e-05,0.008976699750266756,7.048477531940145e-05,0.001262547388524974,0.0006825208464379684,-0.00021435028289612442,-0.0002140948831368229,-0.00011269803636061314,-0.0014855853605273144
S220,-0.0026440287233805157,-0.00217853240990589,-0.00021622161991934476,0.008687422241627208,0.0031481806089149497,0.0029401458311749664,0.0022338554431488803,-0.0019359461505253526,0.0035204505738277063,0.006958768785690381,-0.005293786652886329,-0.005191567607856699,0.00085266676001146,0.0035050181855434395,0.004655859425217137,0.0064609281934676875
S221,0.000542141997151509,-0.0011646348667335596,-0.0008109968525362574,0.0002854471482436698,0.001491067395333633,-0.0015091005886181596,0.00012547378233891985,-0.0008545852930239877,-0.00015127948380997628,-0.00026806381022342863,-0.0003305479867992528,0.00999834033352352,0.00038536623222344506,0.0010178944719239538,0.001025853103665707,-0.0003917380357685489
S222,-0.003776045988955476,0.0004337025620714701,-0.00010941353280272196,0.002731762932826814,0.0010828491209164178,-0.000702659717778485,0.00036123608396371225,-0.0020220793174167326,0.0017765614821105453,-0.0021409805958368215,0.001989640816519957,-0.001678207661339911,0.01466211500904142,-0.0001616202167943771,0.0031380022870736387,0.001363526074356141
S223,-0.0013842035739849655,-0.0008396434188857106,-0.0011523093587381815,0.0024359804805614105,0.0017543714531668012,-0.0006667235023650039,0.0005727969185551557,-0.0015281229798284343,0.0009249331119123275,-0.001222526064891157,-0.00018275856914537893,0.008682295095161921,0.000867176095106661,0.0010012549844524378,0.002531584060484644,0.00113573615719049
S224,-0.002062422186591873,0.0025016988601151598,0.0017915636641690534,0.0027591651934158164,-0.011784802409557897,0.000890284819835763,0.001939642365672744,0.0036826657780217095,0.005565819409263404,-0.0008518683263529106,0.0007254667062187778,-0.006111441661948424,-0.004819483620789886,0.001084763599261148,0.0009131768413265092,0.026311916246064108
S225,0.0004688576480001886,0.0013787985416471257,0.0003761074392559969,-0.0007321211878632245,-0.0023294414328855575,0.0017658272539343514,-6.595559918041495e-05,0.0014378050450344938,-7.315242266258537e-05,0.009625468566278413,-0.0002991943235851092,-1.823569916231465e-05,-0.0009000801054315458,-0.0009658139374322303,-0.001438025671790719,0.00021198668220095344
S226,0.006232787166585426,0.0013172131943737166,-0.0008283877298671403,-0.0013276684882466481,-0.0005082970191067822,9.664427334941985e-05,3.7106265551446724e-05,0.0005603853269763611,-0.00101890982613937,0.0025857200616414013,-0.005737115531404342,0.001031563501985293,0.01232271953292414,0.000985010826065392,0.0002568397496125936,-0.00014808327560173216
S227,-0.00037315002641574767,-0.0017590074360952683,-0.0009439315022656161,0.005069650258110128,0.005280737048142707,0.001639178105078777,0.0010143812558146817,-0.0024212683562877544,0.0008164423667729407,0.008087719009405546,-0.004608042583710141,-0.0017566086808132914,0.0018315692360729803,0.0021843819013326027,0.003323068530918555,0.0037219125623873237
S228,-0.0012318497767967315,0.00030450671989542985,9.548608559934863e-05,0.0011630311475638515,3.12570510646411e-05,0.0008658860069150441,0.00020438942930332864,-0.00020788631570542275,0.0005817673415427303,0.008379274536704815,0.00011415648891797628,-0.0007481215869137027,0.00024427819136344734,-0.00020510901819801293,0.0005151364831333621,0.0009722794364373163
S229,-0.00033911250907710396,-0.0006727796511054654,5.895826395789036e-05,0.0008322344412554769,0.0005285519666910545,0.0013273081043988426,0.0002101896296811733,0.0003319816391753496,-4.71079270563572e-05,0.008899888726526644,-0.0007154344780118688,-0.00034549802216656293,8.897747983551622e-06,0.0002387868218028535,-0.0005960195943343863,0.0008459538345349355
S230,-0.003250200317344312,0.0002722280429922368,-0.0014095894144524738,0.003042914100487453,0.0009167025741568146,0.001468393895355462,0.0005956681821079063,-0.0010706956917350388,0.0010975357450299693,-0.00155201120080846,0.000884096490209345,-0.0014643796634961036,0.014364671504638734,-0.00036564982381701483,0.00204334426929486,0.002001089805763621
S231,0.00036392921856213,4.3636393014354486e-05,-0.000442363839485199,-0.002714359187993845,-0.00023245709967731836,0.0011870504293862167,-0.0007594751339917115,0.001349734377334251,-0.0020547967415983303,0.0008919441484103386,0.001655231285617159,0.011990770565362595,-8.767489488670921e-05,-0.0016486417209816712,-0.003191081333969877,-0.0016685279337370976
S232,0.0011308983428245372,-0.00016378699724271855,0.00031029361979582605,-0.0021758402675974863,-0.0015268423977372813,0.0011021839012113174,-0.00037792294550288664,0.027550739073375723,-0.001225306033754076,0.0011377318933090902,0.00038456435539296966,0.0011616430418080535,-0.0009907617686200948,-0.0006943139941563188,-0.003095495787420449,-0.0011177009938010626
S233,0.0003386113054110565,-0.0010142558668592623,-0.0001786444663929093,-0.0019417454349660566,0.0010999856014496758,-0.0011540822112682434,-0.0005781823379222483,2.748953141794042e-05,-0.0013622165612179858,0.0090392409718307,0.0015400609025718612,0.0016581235642952625,0.0003305782988321194,-0.00030216436730675804,-0.0013557917764806212,-0.0018137026626099807
S234,2.488848619870167e-05,-0.001382122903570531,0.0009225654881569729,-0.0012043756968781814,-0.0008707233190770286,0.0035538765966477773,-0.00018921019219051918,0.0027895145208734094,-0.0014416023823486488,0.010036731911531763,-9.178627688479575e-06,0.0007436665764811659,-0.001026873406407838,-0.000658152992918576,-0.004893344015663019,5.970143454424011e-05
S235,0.0015819305348463754,-0.0005281639857989114,-0.00020764926408785357,-0.0017930970251428503,-0.00012748344982420302,-0.0020502209443949765,0.014185307276342707,6.020000088109248e-05,-0.0006808939226247786,0.0004264872385710962,0.0004099366790033044,0.0010549713749901535,-0.00032465514537512494,0.00041049543006458695,-0.00035418306250593196,-0.001745932719590863
S236,0.0036578632754538393,-0.0011642220897517862,-0.0007053337943629816,-0.00015757969007540147,-0.0003420194979601159,-3.4537399061214044e-05,0.00045908910891096687,0.0009425929424810595,-0.0004308823716701153,0.0013953906946710779,-0.003636814990400016,2.9073709594769348e-05,-0.0011953779825234917,0.02407880403499659,-0.0004912494938217895,7.092310623662754e-05
S237,0.0014873488745160764,0.0012909757965064985,0.000225368324658965,0.0018830423280057566,-0.00044547905492319125,0.002093817815470924,0.0005571220994128429,0.00011333646236248089,0.000836867807459393,0.0007426687667548007,-0.003921820842729967,-0.001293648142491321,0.012979657370352858,0.0005048533662945047,0.0010900285855780303,0.0022903533549344284
S238,-2.0200768919417344e-05,0.00019016062510047855,-0.00021455371843457152,0.0005035222301836232,-0.000643142182705487,0.0035940502961451246,0.00018801068308576543,0.0015324767036362383,-0.0005254504458021552,0.0007670046016274303,-0.0012807214088054963,0.009685505886415632,-0.0004642195176216685,-0.0006685189619461266,-0.0020512937929551326,0.0013042318687588783
S239,-0.0011222596062357437,0.0006419838932975031,0.002432200108915595,-0.005468269147634197,-0.011401405360775019,-0.0028481592781508225,-0.0003313868441544655,0.005155711341584016,0.0012754864239129223,0.00015348768500196157,0.007522074102569229,-0.0005092156533965883,0.008522274376480666,-0.0011211884794820265,-0.005093531700263683,-0.004442239293350137
S240,0.0008566531627707924,0.00047178842115700825,0.00037631947509444963,-0.0019690869105805347,-0.0013533802940448106,-0.0012275966126662843,-0.0004076822557030076,0.0005325780699044965,0.008769808135658553,0.00042072195145990954,0.0010793076028459904,0.0008249263936446736,-0.0005473089032238686,-0.0004235749287679218,-0.0008262336359816656,-0.0015356012193500725
S242,-6.184642702914707e-05,0.0004868942081826617,-0.000757724541942086,-0.0012648395255202996,0.0010270851500798377,-0.002570438920910829,-0.000509115651877336,-0.001387301468872666,-0.0004700974744943633,-0.0004922572244681071,0.0018451336619090988,0.0011833379073793462,0.014231027768545526,-0.0005029243932105418,0.001346312552960385,-0.0016661845689777013
S243,-0.006570934423975125,-0.001036154611613201,-7.973121045919864e-05,0.011337713273656016,0.002058628678397895,0.003921065881819237,0.0027464550160357887,-0.002578409582712711,0.005533518756508886,-0.003632862984342644,-0.0033621321159595418,-0.007344892225625574,0.014599838690930352,0.0028018955625334786,0.006549595466954923,0.008308436610334952
S244,-0.0008818975438320701,-0.001206936296204676,-0.00014106468186537015,0.0002928851560784747,0.0026316506900181382,-0.0014640962613918305,-0.00018178871063759787,-0.0014242506991567223,0.008891934327107661,-0.0007709305083743546,0.0009299571913708274,0.00045222045862741375,0.0011701643466278389,0.00039383388748923445,0.0009102377640762106,-0.0004394742543788817
S245,0.007049952631390121,-0.006228220969986483,-0.0010645613187171743,0.002549646176336756,0.001659312508719933,0.0001815858563216395,0.0018674401956205158,0.0017628295939989417,-0.00015667316499731867,0.002283615595284824,-0.009507117317604157,-0.0016024695707968777,0.010813784090901536,0.006675194643142109,-0.0008777774399187395,0.0018500248504830408
S246,-0.0004893231507785347,0.0008012729183602698,-0.008148369127751035,0.0007950229246504096,-0.0008379348020061926,-0.0003185889603177182,0.0007757706512168411,-0.0005767180216341152,0.008373603809522437,-0.000974718683321606,0.001992086723871182,0.0008107952538897723,0.00036641331468008034,-0.0007180604910232589,0.002940975338901655,-0.0007993835550115132
S247,0.006511537770371805,0.002624580285032257,-0.0007153459376646337,0.0051269827254214525,-0.0004893151924246079,-0.0010705551057520889,0.0018811568658847189,-0.0022580278400265463,0.0034624191736602767,0.0012285815801113154,-0.011236646833916678,-0.0038803112417092546,-0.0009160500629297075,0.026447170228646698,0.007814192326867093,0.004415095516776354
S248,-0.0016480921428377437,-0.0011017039525108576,3.8994814491890694e-05,0.002140801960763183,0.0023146930752061703,-0.0003651173672355936,0.0003307491472398424,-0.0014502848400915615,0.009909055864429082,-0.0011170896254072368,-6.872805119122747e-05,-0.0009351360282837439,0.0010440255203647392,0.000827090826398896,0.0017075295294831773,0.0011351788193746544
S249,-0.0015092556812719763,0.0028112246846603768,0.0011097410636261753,0.003218732910584353,-0.0011923425537972634,0.0014793448857549892,0.0006174821663356922,-0.0010316664393035385,0.0025366522395148692,-0.0007507911518047975,-0.0017486176839076205,-0.0026683732447993717,0.0002586801663045106,-0.0003070745667826417,0.0031802259572150256,0.026854191831358204
S250,-2.3755910519237134e-05,-0.001417313397423667,-0.00024312565168439076,-0.0018221293783965324,0.001564940208419558,-0.0018255515431012934,-0.0005749568410084679,-0.000350447896716796,-0.0012751561123627248,0.008710791219450065,0.0020202745674159895,0.0016364542849369827,0.0005453743215647273,-8.213520704088349e-05,-0.0009778108236929524,-0.002006812148466667
S251,0.0014668899947541565,-0.000491737910222551,-0.00028151566980990007,-0.0011847222661135921,-0.0003360665756150454,-0.0005459665563927463,-0.00012007104420313572,0.0005731899759604443,-0.000667596719067001,0.000635633566105491,-0.00034642786369100886,0.000722344096387741,0.012832926422764863,0.00031744514156704966,-0.0008842607100746105,-0.0009279710634678617
S252,-0.0028698779247980405,-0.00252521096908448,-0.0013903094132034885,0.0067425409285781545,0.006226538347831648,0.0014727294667421403,0.0013233509835192901,0.02237097716578539,0.0015664140466188168,-0.002094232248178966,-0.0031172617380889342,-0.0026478357030249346,0.002522029509157954,0.002372037365467852,0.004471227051171162,0.00442149173042102
S253,0.00038608866142127943,-0.002225184837251038,0.0009531940882494159,-0.00041420643966309437,-0.0005687526066425731,-0.0011014596249075007,0.00019412693446395265,0.0009071530639150179,0.0001538689267208825,5.843535114253418e-05,0.0002563304389509825,-0.0003566260110891141,0.012354740250228943,0.0014483593485870075,-0.0013478008612900516,-0.0006601934595932054
S254,-0.0038184667640333717,-0.00033531286025681613,8.483446309110533e-05,0.0034437013235979297,0.0007357775439408175,-0.0015260078883484196,0.0007122669995952347,-0.0020803193609509095,0.0025057458912000037,-0.0024586571039605792,0.0017403211854677596,0.007287980588380688,0.0009457643153866907,0.0008512443042035149,0.0037461208348356515,0.0015910747842332055
S255,0.0014754054616850374,0.00017332858742384654,-0.0006527460279471298,-0.00011507683286632108,0.0011965030043919762,-0.0003501639485295529,-6.623414902730608e-05,-0.0006177157611254295,-0.000500786234285998,0.0004405223828881183,-0.0014770376074288174,0.0005785800375491071,0.013726505085544176,0.000273550366154237,0.0007390295150712326,-7.377454676734978e-05
S257,0.0036527817278447752,-0.004577711212886615,-0.0017400659307478241,0.004535275113794995,0.001391767473039061,-0.001589692409425595,0.002131383116595345,-0.0003814591105309814,0.0018322106395743957,0.00012160003150955498,-0.006801768908924571,-0.0031064364567399425,0.011898539377127489,0.006074996432096331,0.0030769858576477948,0.002481975422846812
S258,-0.0004762738187592348,0.01028001136045356,-0.0007177491318943139,-0.001010799027720721,-0.004995262108506174,-0.0009791455372691329,-0.0007713039951834533,-0.002256401670925207,0.0020503417809875297,0.008472937751596585,0.0016386311991873005,-0.00019829111073440457,0.0008482091524580058,-0.004812295343670069,0.00593121489121872,3.377348855807661e-05
S259,-0.0032272073881280607,-0.00026780535890929137,0.00026868417739153234,0.006176823564096002,0.0010514233400175503,0.003239443359871598,0.0014629685458291582,-0.0010087326774522462,0.011985514675185072,-0.0015567221173486375,-0.0026265372726794124,-0.0039441079611873845,0.000592812476925322,0.001277185489452454,0.0029378685366418045,0.004949570141162856
S260,0.00045699726453168497,0.0007150762744502941,-3.8552123978307336e-05,-0.0015548014441508404,-0.0011280962553382899,-0.00044299010944212223,-0.00035462490861460456,0.0004927097140439529,-0.00047280249070599307,0.0003489296417978031,0.021843947644356005,0.0007865231614516688,-0.0003267731596646585,-0.0007398108693297934,-0.0007592072035293627,-0.0011129201585764114
S262,-0.0020968706140075525,-0.00046978543153887626,-8.80443513583207e-05,0.0011306944838651908,0.0005108574474716385,0.0004373294081720198,0.00016917197170739084,-0.00033788482441787066,0.0004598055633849871,-0.0009080569843948847,0.0012733108896485548,0.009186020567777274,0.0004583854779646779,-0.0001526430902297224,0.0003136282968749346,0.0006088244727820247
S263,-0.0007564942912721578,0.0015237799740630412,0.00026299499896361773,0.00023815399206983363,-0.0018992660232371905,0.003584044376425276,4.318235193250231e-05,0.0015583055477963858,-5.082937787182856e-05,0.0005584876616135471,-0.0002893944369523467,-0.00034445614081947027,0.01278912162501646,-0.0015112515757416834,-0.001770428296522178,0.0012490312099152129
S264,-0.0012248115291405245,-0.0012742080062609668,-0.00031940442081102564,0.002221630931321667,0.0009474267942452158,-0.0011059071959818693,0.015128068705063122,-0.0010708648642988332,0.00126592407047733,-0.0011567276588507333,-0.00011411761644190875,-0.001484664836785617,0.0003057436351199057,0.001459722251360921,0.002061076130160431,0.0009618331107397287
S265,-0.0007018435184827886,0.0005776855816367102,-0.0003046482389094282,-0.001174779087570344,-0.0006374002395317484,0.003474145251953965,-0.0004140101789141577,0.0017318701802458074,-0.001482876080823084,0.0007683016856099257,0.0009015190893384623,0.010984018219243998,-0.00011990188475991402,-0.001993955697885448,-0.0032647675129654895,7.141628063843126e-06
S267,0.0007620434229472428,0.0006987501391886161,0.00015000293497071532,-0.000550719287293067,-0.0008237352749810568,-0.0021642588950070898,-5.6213382906359233e-05,-0.0005939811705141217,0.0005664939904814917,-0.0001256022014050202,0.021063347458890914,-0.00010794826345830017,-0.0002068141348363394,0.00033300867180195877,0.0014085101250218416,-0.0007783734173977073
S268,-0.0008379774814224437,0.0009676716177750551,-0.0001153119761645995,0.0006350577847330267,-4.3897894056460474e-05,-0.0024766018828867994,6.463887374243507e-05,-0.0016494787611051808,0.001212244977994343,-0.0010614566291658493,0.021888937145843577,-0.0006834221230173799,0.0005480291008163171,0.0001765200972667683,0.002932616221080179,-0.00020760889265331213
S269,0.0006866771269181827,-0.0009312770021655103,-8.771584634974969e-05,-0.0002547688018750306,0.000161945345436044,0.0009214795725844714,5.306890645962142e-05,0.0008196671187828864,-0.0006104953918066842,0.009389093058541792,-0.0007370327229724728,0.0003019776667495056,-0.00036884571902680063,0.00031007344405490164,-0.0014069770371653108,2.1344663969445686e-05
S270,-0.0006194714708404859,0.0005889566354387389,-0.0011437792515387585,0.00010781754136754982,0.0009633944002611391,-0.0027257704434322984,-0.00010739568526347881,-0.0019049756020053927,0.0003978571499086503,-0.0010200752979938172,0.0014630833211968616,0.010009114319591898,0.0009753728589606208,-1.5706804517300857e-05,0.00278397785394054,-0.0008345997339383098
S273,-0.00172271440435589,-0.0011415094733675155,0.00018098310084437643,0.0013927856073099772,0.001978867670429788,-0.0006142583565912522,0.00014307673515245178,-0.001178510897849878,0.009638309777482153,-0.0010568344381521977,0.0007223679111703635,-0.0005468605036013036,0.0009262495472260973,0.0005402133374117235,0.0010868873710770418,0.0005352848838630125
S274,-0.003187194110637971,-0.0006513705326604759,-0.00021590801879835058,0.001732014845749144,-0.0005000550864858011,-0.0006826742440923948,0.0004586446757223015,-0.0005292408004948835,0.0014338383698209217,-0.0017032111576164664,0.0024908803183522534,0.008288999492415102,0.00017845049896835532,0.00025688949498922067,0.0012824062530741307,0.0005629217288710493
S275,-0.0006029330965181471,2.3007438898290343e-05,-0.00016185137442151915,0.0016042822990883568,0.0003082316303345804,-0.000751450512080176,0.00041838766079191196,-0.0009572554549661729,0.010286747034473158,-0.0007200617747875142,-0.0004554154262499684,-0.0011470231637628922,0.0002532876267851556,0.0007522962789189042,0.002035365278232868,0.0008634256914746054
S276,-0.002778749249416016,-0.00016836521994970696,-0.0004688309495755201,0.0026773930267102205,0.0002354757606813341,0.0017151268940263397,0.0006021707067755012,-0.000315497770291512,0.0011267825105460252,-0.0011657534991062115,0.0004943810352746296,0.008186608762238218,0.0004284565763515996,-4.7858798221275985e-05,0.0009715255319989252,0.001956589892558617
S277,0.0027746278100393945,0.0007403396336885953,-0.0004064745803439754,0.00022560563946078427,-0.0004018678312912528,0.000815353573953964,0.00026505437297648566,0.00035011519510462746,-0.00010193254964419035,0.0011886991140085382,0.017402914954581128,-0.00010462949206575746,-0.0005689534334383686,0.0006279228618373768,0.0003826236323517672,0.0007416204783008888
S278,0.0008887837532895782,0.00045030750520589746,0.0005919316298638691,-0.002516438137725295,-0.0016159321976931288,-0.0022771149189787267,-0.0005328832560768596,0.00039004257113849333,0.00883778372205558,0.0002944968079875833,0.0017789160382786825,0.0009790466548389336,-0.0006143311514998569,-0.00037203284812800235,-0.000674637785509482,-0.0021762370153539917
S279,-0.0006629508798936627,-0.0012457625093583037,0.00014282018950697326,0.0010630209073433602,0.0017158370088800534,0.001930781183114194,0.0001406558268689816,0.0002020111081792585,0.008735266287562635,3.1814298545526426e-05,-0.0008485408764822936,-0.00010097193819701123,0.00042960227406823616,0.00020549811878234754,-0.0010397237293778094,0.0010856262161524025
S281,-0.0031895125109183565,-0.0013367749746445103,-0.0014134770990371737,0.0034764633732346727,0.001381968340282393,0.0022583641317727417,0.0008436437107216526,-0.00039667777432065177,0.0008370345095985489,-0.0013974662574169822,0.0003066509296876383,0.008155594008832628,0.0007063188034333131,0.0004024015370477027,0.0008762664890804705,0.002342326936863948
S282,-0.000850095373247881,0.00034965686430095123,0.0005190884433405683,-0.0003432232935929164,-0.0006621768091689169,-0.0011010227498414143,-0.00013527208869140776,-0.00026022456437378906,0.00964136553102272,-0.0004940274481055034,0.0014811626118856809,-0.00016803180484938583,3.1557030169216676e-06,-0.00025545551527080863,0.00041159585153758703,-0.0005238883950968239
S283,0.0016560264905417532,0.0020192606282079884,-3.7239514252594935e-05,-0.0023296631946856075,-0.0016046504630205906,-0.00015229433737544746,-0.0005888433665521244,0.0005905991542452948,-0.0008110067538630109,0.0010073121207839308,0.0001875305126198333,0.0013163227217316224,0.01293814186418568,-0.0013375074144541836,-0.0007648838323958015,-0.0012948795736973495
S284,0.0001401041611448807,0.0001505237250692771,0.00012164704031435832,-0.0004277584126812965,-0.000437477188254889,0.0011650370162040818,-9.885030655796248e-05,0.0007441225531291036,-0.00042856140921475756,0.009276035518966878,-0.00010960299290946074,0.0002933490440195472,-0.000247522811657084,-0.0004709063497559859,-0.0012055486509140395,5.3936837685810346e-05
S285,-1.356364616196125e-05,-0.0006964052414423996,-0.0007568611302161257,-0.00183139157869423,0.0017984719838438734,-0.0022060804451114703,-0.0006550857558521063,-0.000923326450296927,-0.0012731080894323285,0.008575259790275975,0.002154887507104463,0.0018308449978415345,0.0009186039288021715,-0.0004167646162968916,-8.282672045310325e-05,-0.0021095514857443543
S286,0.0026111356607142534,-0.0009502249176183892,-0.0008554005272517545,0.002732788731413277,0.0022223824020267684,0.002383054326171198,0.0008508693249078585,-0.00019643601873997585,1.9548688734389924e-06,0.0010172467225714533,0.014951282880799397,-0.0009395154957189875,5.39207027240595e-05,0.0019213546721341265,0.0009335991517619878,0.002691682331504918
